City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Moussoro,TD,2021-10-25 17:50:35,13.6408,16.4901,94.62,14,14,12.44
282,Joensuu,FI,2021-10-25 17:50:35,62.6012,29.7632,43.29,96,90,2.3
283,Tayu,ID,2021-10-25 17:50:36,-6.5397,111.0518,78.17,80,29,6.49
284,Faya,SA,2021-10-25 17:50:36,18.3851,42.4509,66.31,72,22,3.71
285,Olinda,BR,2021-10-25 17:50:36,-8.0089,-34.8553,85.73,66,40,11.5
286,Yulara,AU,2021-10-25 17:42:10,-25.2406,130.9889,75.04,29,54,9.22
287,Sabya,SA,2021-10-25 17:50:37,17.1495,42.6254,89.22,59,47,3.6
288,Thinadhoo,MV,2021-10-25 17:43:15,0.5333,72.9333,83.86,71,100,15.17
289,Naze,JP,2021-10-25 17:48:20,28.3667,129.4833,66.79,66,30,12.59
290,San Pedro,PH,2021-10-25 17:50:37,14.35,121.0167,76.35,89,20,2.3
291,Pimentel,PE,2021-10-25 17:50:38,-6.8367,-79.9342,71.89,60,0,16.11
292,Huamachuco,PE,2021-10-25 17:50:38,-7.8,-78.0667,65.53,44,70,4.45
293,Hofn,IS,2021-10-25 17:41:43,64.2539,-15.2082,35.62,66,20,5.75
294,Zhezkazgan,KZ,2021-10-25 17:50:39,47.8043,67.7144,48.22,39,100,7.36
295,Trairi,BR,2021-10-25 17:46:26,-3.2778,-39.2689,85.98,55,50,15.99
296,Seredeyskiy,RU,2021-10-25 17:50:39,54.0507,35.2318,31.03,78,35,7.58
297,Nanortalik,GL,2021-10-25 17:43:49,60.1432,-45.2371,32.85,67,21,5.77
298,Iqaluit,CA,2021-10-25 17:41:50,63.7506,-68.5145,33.53,69,75,6.91
299,Arcata,US,2021-10-25 17:50:40,40.8665,-124.0828,57.92,90,90,4.0
300,Gat,IL,2021-10-25 17:43:21,31.61,34.7642,72.28,100,1,7.43
301,Sankeshwar,IN,2021-10-25 17:50:40,16.2667,74.4833,74.44,72,97,0.29
302,Voi,KE,2021-10-25 17:50:41,-3.3945,38.563,75.56,68,88,10.33
303,Clyde River,CA,2021-10-25 17:41:15,70.4692,-68.5914,23.23,58,75,3.44
304,Alihe,CN,2021-10-25 17:50:41,50.5667,123.7167,33.76,81,48,3.06
305,Lasa,IT,2021-10-25 17:43:42,46.6166,10.7002,54.34,50,100,1.88
306,Seymchan,RU,2021-10-25 17:50:42,62.8833,152.4333,3.04,89,85,1.36
307,Vila Franca Do Campo,PT,2021-10-25 17:42:54,37.7167,-25.4333,70.21,71,81,2.91
308,San Policarpo,PH,2021-10-25 17:50:42,12.1791,125.5072,80.26,83,72,8.28
309,Brovst,DK,2021-10-25 17:50:43,57.0956,9.528,53.13,93,75,10.36
310,Edd,ER,2021-10-25 17:50:43,13.9297,41.6925,89.87,52,5,14.41
311,Esperance,AU,2021-10-25 17:42:04,-33.8667,121.9,51.64,82,99,11.03
312,Sanok,PL,2021-10-25 17:50:43,49.5557,22.2056,44.1,100,5,6.93
313,Tuy Hoa,VN,2021-10-25 17:47:54,13.0833,109.3,76.33,91,100,14.36
314,Kloulklubed,PW,2021-10-25 17:50:44,7.0419,134.2556,83.68,62,84,8.05
315,Yumen,CN,2021-10-25 17:50:45,40.2833,97.2,39.72,45,77,1.54
316,Fairbanks,US,2021-10-25 17:38:55,64.8378,-147.7164,27.23,91,90,3.44
317,Alofi,NU,2021-10-25 17:43:18,-19.0595,-169.9187,66.09,94,75,3.44
318,Port Macquarie,AU,2021-10-25 17:42:58,-31.4333,152.9167,62.56,85,13,7.52
319,Zhumadian,CN,2021-10-25 17:50:45,32.9794,114.0294,55.65,72,86,3.65
320,Lavrentiya,RU,2021-10-25 17:43:20,65.5833,-171.0,17.46,80,100,10.04
321,Los Llanos De Aridane,ES,2021-10-25 17:43:12,28.6585,-17.9182,69.55,71,75,8.01
322,Richards Bay,ZA,2021-10-25 17:42:18,-28.783,32.0377,64.45,87,100,4.72
323,Geraldton,AU,2021-10-25 17:43:11,-28.7667,114.6,54.01,94,90,4.61
324,Necochea,AR,2021-10-25 17:43:52,-38.5473,-58.7368,67.03,48,2,13.47
325,Homer,US,2021-10-25 17:50:46,59.6425,-151.5483,35.08,93,75,4.61
326,Ozinki,RU,2021-10-25 17:50:47,51.1786,49.6769,36.77,71,85,15.66
327,Chuy,UY,2021-10-25 17:42:41,-33.6971,-53.4616,79.07,44,0,18.66
328,Pochutla,MX,2021-10-25 17:50:47,15.7432,-96.4661,89.82,59,62,6.38
329,Krasnoselkup,RU,2021-10-25 17:50:47,65.7,82.4667,15.19,93,97,9.8
330,Wencheng,CN,2021-10-25 17:50:48,33.0559,113.7978,55.96,70,89,3.02
331,Caranavi,BO,2021-10-25 17:50:48,-15.8167,-67.55,81.28,34,29,5.95
332,General Roca,AR,2021-10-25 17:50:49,-39.0333,-67.5833,84.61,22,98,33.13
333,Jaguey Grande,CU,2021-10-25 17:50:49,22.5269,-81.1286,91.0,50,98,7.05
334,Caluquembe,AO,2021-10-25 17:50:49,-13.7833,14.6833,69.89,49,71,13.22
335,Saiha,IN,2021-10-25 17:50:50,22.4833,92.9667,67.77,96,99,1.86
336,Mount Isa,AU,2021-10-25 17:42:45,-20.7333,139.5,74.97,46,46,0.0
337,Biloela,AU,2021-10-25 17:50:50,-24.4167,150.5,68.81,89,100,4.83
338,Iranshahr,IR,2021-10-25 17:50:50,27.2025,60.6848,77.34,47,40,4.61
339,Hunterville,NZ,2021-10-25 17:50:51,-39.9333,175.5667,57.7,95,83,3.13
340,Atherton,GB,2021-10-25 17:46:11,53.5237,-2.4935,52.75,80,40,1.99
341,Taltal,CL,2021-10-25 17:43:22,-25.4,-70.4833,62.82,70,29,3.94
342,Imeni Poliny Osipenko,RU,2021-10-25 17:50:51,52.4201,136.4853,29.46,93,15,4.43
343,Marzuq,YE,2021-10-25 17:50:52,14.4,46.4667,73.33,58,1,4.63
344,Mechetinskaya,RU,2021-10-25 17:50:52,46.7713,40.456,36.48,79,38,6.87
345,Balgazyn,RU,2021-10-25 17:50:52,51.0,95.2,34.92,60,36,2.04
346,Floriano,BR,2021-10-25 17:50:53,-6.7669,-43.0225,100.33,29,63,6.44
347,Castelldefels,ES,2021-10-25 17:50:53,41.2779,1.9703,66.78,84,20,1.14
348,Siemiatycze,PL,2021-10-25 17:50:54,52.4272,22.8623,41.25,61,34,9.17
349,Kutum,SD,2021-10-25 17:43:23,14.2,24.6667,79.54,18,82,12.46
350,Igarka,RU,2021-10-25 17:50:54,67.4667,86.5833,14.29,95,88,9.78
351,Biltine,TD,2021-10-25 17:50:54,14.5333,20.9167,90.23,17,5,8.12
352,Tevaitoa,PF,2021-10-25 17:50:55,-16.7833,-151.5,78.35,79,98,5.84
353,Sagauli,IN,2021-10-25 17:50:55,26.7833,84.7333,71.04,68,0,6.06
354,Palompon,PH,2021-10-25 17:50:56,11.0508,124.3843,79.09,83,46,4.23
355,Namibe,AO,2021-10-25 17:43:39,-15.1961,12.1522,65.89,79,15,10.92
356,Gejiu,CN,2021-10-25 17:42:44,23.306,103.1635,50.05,97,77,3.89
357,Najran,SA,2021-10-25 17:50:56,17.4924,44.1277,72.25,15,26,2.55
358,Nome,US,2021-10-25 17:38:48,64.5011,-165.4064,24.87,80,20,12.66
359,Taitung,TW,2021-10-25 17:50:57,22.7583,121.1444,73.67,81,58,9.69
360,Rio Gallegos,AR,2021-10-25 17:46:39,-51.6226,-69.2181,50.05,27,40,40.29
361,Lakatoro,VU,2021-10-25 17:50:57,-16.0999,167.4164,77.29,84,7,7.27
362,Gumdag,TM,2021-10-25 17:50:58,39.2061,54.5906,60.31,69,26,13.94
363,Bella Union,UY,2021-10-25 17:50:58,-30.2752,-57.6007,85.14,28,0,9.46
364,Ketchikan,US,2021-10-25 17:46:57,55.3422,-131.6461,45.07,81,20,5.75
365,Kushmurun,KZ,2021-10-25 17:50:58,52.4503,64.6311,48.83,58,100,10.11
366,Acapulco,MX,2021-10-25 17:42:29,16.8634,-99.8901,76.82,88,90,4.61
367,High Prairie,CA,2021-10-25 17:43:08,55.4334,-116.4858,43.9,86,100,7.07
368,Olafsvik,IS,2021-10-25 17:42:40,64.8945,-23.7142,35.53,68,87,11.86
369,Constitucion,CL,2021-10-25 17:43:55,-35.3333,-72.4167,66.47,56,72,20.89
370,Karaj,IR,2021-10-25 17:50:59,35.8355,51.0103,58.78,23,0,9.22
371,Lata,PT,2021-10-25 17:51:00,40.1629,-8.3327,63.01,78,55,3.04
372,Senneterre,CA,2021-10-25 17:51:00,48.3835,-77.2328,43.02,51,46,8.08
373,Hun,LY,2021-10-25 17:51:00,29.1268,15.9477,78.19,33,5,6.87
374,Eydhafushi,MV,2021-10-25 17:51:01,5.1033,73.0708,81.3,80,77,11.7
375,Sayyan,YE,2021-10-25 17:51:02,15.1718,44.3244,59.85,27,3,1.99
376,Kuala Kedah,MY,2021-10-25 17:51:03,6.1,100.3,78.78,94,20,0.0
377,Lazaro Cardenas,MX,2021-10-25 17:48:54,17.9583,-102.2,79.79,79,100,7.29
378,Menongue,AO,2021-10-25 17:51:03,-14.6585,17.691,70.12,64,87,6.96
379,Batagay,RU,2021-10-25 17:51:04,67.6333,134.6333,-2.13,99,75,1.95
380,Mokhotlong,LS,2021-10-25 17:51:04,-29.2894,29.0675,46.54,83,100,0.56
381,Evensk,RU,2021-10-25 17:43:02,61.95,159.2333,15.13,86,100,7.05
382,Tomatlan,MX,2021-10-25 17:51:05,19.9333,-105.25,88.92,56,95,0.87
383,Victoria Point,AU,2021-10-25 17:51:05,-27.5833,153.3,70.95,91,100,1.01
384,Perevolotskiy,RU,2021-10-25 17:51:06,51.8763,54.1938,38.82,81,77,14.09
385,Sakakah,SA,2021-10-25 17:44:12,29.9697,40.2064,78.37,22,0,9.01
386,Natitingou,BJ,2021-10-25 17:51:06,10.3042,1.3796,84.25,50,20,0.63
387,Kitgum,UG,2021-10-25 17:51:06,3.2783,32.8867,77.18,54,89,2.51
388,Abu Kamal,SY,2021-10-25 17:51:07,34.4506,40.9171,73.47,26,0,7.27
389,Rennes,FR,2021-10-25 17:51:07,48.1667,-1.6667,56.57,100,20,2.3
390,Camabatela,AO,2021-10-25 17:51:08,-8.1881,15.375,63.3,98,100,2.42
391,Manggar,ID,2021-10-25 17:51:08,-2.8833,108.2667,80.1,78,36,1.68
392,Pangnirtung,CA,2021-10-25 17:42:05,66.1451,-65.7125,24.8,74,75,0.0
393,Shangqiu,CN,2021-10-25 17:51:08,34.45,115.65,56.07,68,96,4.92
394,Buenos Aires,AR,2021-10-25 17:47:21,-34.6132,-58.3772,87.78,22,0,9.22
395,Bardiyah,LY,2021-10-25 17:51:09,31.7561,25.0865,71.01,73,50,18.3
396,Gbadolite,CD,2021-10-25 17:51:10,4.2833,21.0167,75.04,91,74,1.39
397,Hovd,MN,2021-10-25 17:51:10,48.0056,91.6419,33.94,49,13,1.59
398,Arroyo,ES,2021-10-25 17:51:10,41.6096,-4.7969,62.08,52,0,5.75
399,Balad,IQ,2021-10-25 17:51:11,34.0164,44.1453,71.37,25,0,3.27
400,Wilmington,US,2021-10-25 17:49:06,34.2257,-77.9447,75.92,79,100,3.44
401,Manama,BH,2021-10-25 17:51:11,26.2154,50.5832,84.34,46,0,6.91
402,Hokitika,NZ,2021-10-25 17:51:11,-42.7167,170.9667,54.75,87,31,5.64
403,Rodrigues Alves,BR,2021-10-25 17:51:12,-7.738,-72.6509,71.8,66,100,6.17
404,Storforshei,NO,2021-10-25 17:50:19,66.4043,14.5233,38.66,100,75,2.3
405,Pangkalanbuun,ID,2021-10-25 17:43:00,-2.6833,111.6167,74.86,93,92,1.45
406,Maumere,ID,2021-10-25 17:51:13,-8.6199,122.2111,79.88,82,99,2.28
407,Dudinka,RU,2021-10-25 17:42:14,69.4058,86.1778,16.54,94,100,12.24
408,Kasama,ZM,2021-10-25 17:51:13,-10.2129,31.1808,78.8,20,99,5.3
409,Milkovo,RU,2021-10-25 17:51:14,54.7167,158.6167,25.81,80,92,7.47
410,Himare,AL,2021-10-25 17:51:14,40.1017,19.7447,64.38,60,57,5.93
411,Cockburn Town,TC,2021-10-25 17:41:59,21.4612,-71.1419,85.96,66,40,11.5
412,Namie,JP,2021-10-25 17:51:14,37.4833,141.0,57.72,91,100,12.37
413,Yanam,IN,2021-10-25 17:51:15,16.7333,82.2167,75.67,85,17,3.4
414,Horodkivka,UA,2021-10-25 17:51:15,49.9068,28.9847,38.21,50,6,7.63
415,Bontang,ID,2021-10-25 17:51:16,0.1333,117.5,77.0,87,44,3.53
416,Kang,BW,2021-10-25 17:51:16,-23.6752,22.7876,81.43,9,37,7.45
417,Cooma,AU,2021-10-25 17:51:16,-36.2333,149.1333,33.57,93,4,5.75
418,Clonakilty,IE,2021-10-25 17:51:17,51.6231,-8.8706,51.1,84,100,10.51
419,Grand-Santi,GF,2021-10-25 17:51:17,4.25,-54.3833,80.74,93,81,4.09
420,Pangody,RU,2021-10-25 17:51:18,65.85,74.4859,20.44,94,81,7.96
421,Halifax,CA,2021-10-25 17:39:48,44.6453,-63.5724,52.21,67,90,1.01
422,Labytnangi,RU,2021-10-25 17:43:35,66.6572,66.4183,12.83,91,83,4.72
423,Zharkent,KZ,2021-10-25 17:51:18,44.1628,80.0,48.42,37,0,1.61
424,Ponta Delgada,PT,2021-10-25 17:41:59,37.7333,-25.6667,70.52,73,20,6.91
425,Anadyr,RU,2021-10-25 17:51:19,64.75,177.4833,-12.26,96,81,9.19
426,Beya,RU,2021-10-25 17:51:19,53.0533,90.9139,45.48,64,100,6.6
427,Buncrana,IE,2021-10-25 17:51:19,55.1333,-7.45,51.62,85,69,10.65
428,Mehamn,NO,2021-10-25 17:51:20,71.0357,27.8492,32.18,90,44,26.75
429,Esso,RU,2021-10-25 17:51:20,55.9333,158.7,20.43,92,100,4.92
430,Benalla,AU,2021-10-25 17:51:21,-36.55,145.9833,40.75,89,0,3.76
431,Mega,ET,2021-10-25 17:51:21,4.05,38.3,61.05,82,99,7.02
432,Laguna,US,2021-10-25 17:51:21,38.421,-121.4238,62.47,82,1,4.0
433,Wajir,KE,2021-10-25 17:51:22,1.7471,40.0573,81.1,64,82,13.0
434,Chumikan,RU,2021-10-25 17:51:22,54.7183,135.315,38.19,81,68,15.64
435,Chengde,CN,2021-10-25 17:51:22,40.9725,117.9361,48.65,75,96,2.86
436,Coulommiers,FR,2021-10-25 17:51:23,48.8145,3.085,55.74,96,96,1.01
437,Hammerfest,NO,2021-10-25 17:51:23,70.6634,23.6821,33.53,80,75,13.8
438,Lyubinskiy,RU,2021-10-25 17:51:23,55.1542,72.6925,44.28,75,100,13.67
439,Morganton,US,2021-10-25 17:48:22,35.7454,-81.6848,78.67,59,40,3.0
440,Chiria,IN,2021-10-25 17:51:24,22.3,85.2667,65.89,78,5,0.6
441,Kizukuri,JP,2021-10-25 17:51:24,40.8061,140.3861,48.11,93,100,4.43
442,Montero,BO,2021-10-25 17:51:25,-17.3333,-63.25,82.08,18,100,5.03
443,Chissamba,AO,2021-10-25 17:51:25,-12.1667,17.3333,67.6,74,98,3.69
444,Putina,PE,2021-10-25 17:51:25,-15.4667,-69.4333,53.83,26,40,6.53
445,Yenagoa,NG,2021-10-25 17:42:37,4.9247,6.2642,77.79,89,100,4.61
446,Varia,FR,2021-10-25 17:51:26,44.5725,-0.1104,61.43,83,100,4.97
447,Arawa,PG,2021-10-25 17:51:26,-6.2132,155.5367,75.61,90,47,2.89
448,Newtonmore,GB,2021-10-25 17:51:26,57.066,-4.1192,42.98,88,55,7.45
449,Megalopoli,GR,2021-10-25 17:51:27,37.4011,22.1422,55.85,78,100,9.73
450,Lahaina,US,2021-10-25 17:51:27,20.8783,-156.6825,74.44,65,20,12.28
451,Lagoa,PT,2021-10-25 17:51:28,39.05,-27.9833,66.92,72,68,7.96
452,Monrovia,LR,2021-10-25 17:51:28,6.3005,-10.7969,82.17,79,81,7.54
453,Lingdong,CN,2021-10-25 17:51:28,46.5669,131.1453,42.67,60,17,6.17
454,Guanica,PR,2021-10-25 17:51:29,17.9716,-66.908,90.32,63,7,11.99
455,Plettenberg Bay,ZA,2021-10-25 17:42:30,-34.0527,23.3716,60.04,90,5,10.45
456,Karratha,AU,2021-10-25 17:41:44,-20.7377,116.8463,77.43,40,6,13.02
457,Chegdomyn,RU,2021-10-25 17:43:52,51.1167,133.0167,27.88,94,0,2.8
458,Kernersville,US,2021-10-25 17:51:30,36.1199,-80.0736,77.49,71,75,5.99
459,Vanavara,RU,2021-10-25 17:51:30,60.34,102.2797,32.99,99,100,8.72
460,Puteyets,RU,2021-10-25 17:51:30,65.1716,57.091,22.96,96,99,5.06
461,Carbonia,IT,2021-10-25 17:51:31,39.1672,8.5222,68.95,76,99,0.58
462,Awjilah,LY,2021-10-25 17:51:31,29.1081,21.2869,82.26,25,73,14.47
463,Bosobolo,CD,2021-10-25 17:51:31,4.1833,19.9,74.59,86,56,1.07
464,Quang Ngai,VN,2021-10-25 17:51:32,15.1167,108.8,73.78,92,100,6.29
465,Cantaura,VE,2021-10-25 17:51:32,9.3057,-64.3584,77.86,80,80,11.5
466,Inyonga,TZ,2021-10-25 17:51:32,-6.7167,32.0667,77.94,41,100,3.09
467,Cruzeiro Do Sul,BR,2021-10-25 17:51:33,-29.5128,-51.9853,85.51,37,0,6.55
468,Middlebury,US,2021-10-25 17:51:33,44.0153,-73.1673,46.56,96,100,2.15
469,Jodhpur,IN,2021-10-25 17:51:33,26.2867,73.03,76.24,39,49,9.31
470,Inhambane,MZ,2021-10-25 17:43:26,-23.865,35.3833,75.18,88,40,0.0
471,Matara,LK,2021-10-25 17:51:34,5.9485,80.5353,76.57,92,100,8.55
472,Wyndham,US,2021-10-25 17:51:34,37.6985,-77.6125,80.06,70,20,1.99
473,Hami,CN,2021-10-25 17:51:35,42.8,93.45,48.22,33,0,4.59
474,Stokmarknes,NO,2021-10-25 17:51:35,68.5646,14.9108,42.49,93,90,8.05
475,Sagua La Grande,CU,2021-10-25 17:51:35,22.8067,-80.0756,88.45,58,93,4.03
476,Pacific Grove,US,2021-10-25 17:42:13,36.6177,-121.9166,60.91,90,75,5.01
477,Ustye,RU,2021-10-25 17:51:36,59.6304,39.736,35.55,97,100,13.65
478,Harper,LR,2021-10-25 17:42:30,4.375,-7.7169,78.82,78,91,9.55
479,Prince Rupert,CA,2021-10-25 17:41:26,54.3161,-130.3201,49.69,81,98,6.91
480,Banff,CA,2021-10-25 17:51:36,51.1762,-115.5698,46.9,75,82,5.75
481,Rocha,UY,2021-10-25 17:43:53,-34.4833,-54.3333,78.01,46,0,15.1
482,Sovetskaya Gavan,RU,2021-10-25 17:51:37,48.9723,140.2878,37.94,74,2,5.66
483,Sechura,PE,2021-10-25 17:43:05,-5.5569,-80.8222,78.37,55,48,11.32
484,Salto,UY,2021-10-25 17:51:37,-31.3833,-57.9667,86.16,34,0,10.0
485,Virginia Beach,US,2021-10-25 17:48:09,36.8529,-75.978,77.02,90,100,4.0
486,Kazachinskoye,RU,2021-10-25 17:51:38,57.6953,93.2761,45.14,64,99,15.97
487,Tura,IN,2021-10-25 17:42:31,25.5198,90.2201,66.87,94,0,2.73
488,Rutul,RU,2021-10-25 17:51:38,41.5357,47.4239,40.1,97,100,2.39
489,Koumac,NC,2021-10-25 17:51:39,-20.5667,164.2833,70.65,78,2,4.81
490,Touros,BR,2021-10-25 17:43:44,-5.1989,-35.4608,88.7,57,5,17.65
491,Bouna,CI,2021-10-25 17:51:39,9.2667,-3.0,80.35,70,37,5.77
492,Hidrolandia,BR,2021-10-25 17:51:40,-4.4081,-40.4378,101.16,20,15,6.82
493,Grindavik,IS,2021-10-25 17:49:05,63.8424,-22.4338,39.67,81,75,5.75
494,Mahoba,IN,2021-10-25 17:51:40,25.2833,79.8667,76.5,45,5,1.32
495,Nueve De Julio,AR,2021-10-25 17:51:40,-35.4444,-60.8831,80.71,19,13,14.72
496,Muros,ES,2021-10-25 17:51:41,42.7762,-9.0603,63.23,86,17,8.28
497,Adrar,MR,2021-10-25 17:43:28,20.5022,-10.0711,91.98,17,18,6.44
498,Akdepe,TM,2021-10-25 17:42:47,42.0551,59.3788,53.6,26,23,5.7
499,Batsfjord,NO,2021-10-25 17:51:41,70.6345,29.7185,33.8,92,54,19.06
500,Swellendam,ZA,2021-10-25 17:51:42,-34.0226,20.4417,61.18,73,17,14.61
501,Broome,US,2021-10-25 17:42:26,42.2506,-75.833,73.47,61,55,1.99
502,Tamiahua,MX,2021-10-25 17:51:42,21.2667,-97.45,84.97,73,87,2.62
503,Ardakan,IR,2021-10-25 17:51:43,32.31,54.0175,62.98,20,0,0.94
504,Tual,ID,2021-10-25 17:49:46,-5.6667,132.75,82.89,72,72,3.44
505,Acarau,BR,2021-10-25 17:51:43,-2.8856,-40.12,87.31,56,16,21.36
506,Yola,NG,2021-10-25 17:51:44,9.2,12.4833,87.24,43,68,3.29
507,Bubaque,GW,2021-10-25 17:42:03,11.2833,-15.8333,83.28,73,100,6.31
508,Pisco,PE,2021-10-25 17:42:21,-13.7,-76.2167,66.02,77,13,11.5
509,Narok,KE,2021-10-25 17:51:44,-1.0783,35.8601,68.11,43,95,12.97
510,Zelenogorskiy,RU,2021-10-25 17:51:45,55.0333,87.0,46.92,69,96,7.34
511,Launceston,AU,2021-10-25 17:44:01,-41.45,147.1667,47.84,81,90,12.66
512,Awbari,LY,2021-10-25 17:51:45,26.5921,12.7805,78.22,25,2,9.06
513,Darhan,MN,2021-10-25 17:49:47,49.4867,105.9228,34.93,74,7,7.9
514,Mlonggo,ID,2021-10-25 17:51:46,-6.5333,110.7,77.52,76,21,8.93
515,Boa Vista,BR,2021-10-25 17:41:47,2.8197,-60.6733,87.78,58,75,6.91
516,Oda,JP,2021-10-25 17:51:46,35.1833,132.5,53.98,82,0,3.47
517,Benguela,AO,2021-10-25 17:51:47,-12.5763,13.4055,74.57,74,77,7.14
518,Beeville,US,2021-10-25 17:51:47,28.4008,-97.7483,91.29,74,75,0.0
519,Vardo,NO,2021-10-25 17:51:47,70.3705,31.1107,33.78,80,75,13.8
520,Oussouye,SN,2021-10-25 17:51:48,12.485,-16.5469,91.58,81,99,4.97
521,Ulaangom,MN,2021-10-25 17:42:50,49.9811,92.0667,32.58,76,20,2.46
522,Takoradi,GH,2021-10-25 17:43:47,4.8845,-1.7554,79.3,86,49,10.85
523,Poum,NC,2021-10-25 17:51:48,-20.2333,164.0167,74.07,72,9,15.7
524,Bischwiller,FR,2021-10-25 17:51:49,48.7659,7.8583,54.75,87,0,1.14
525,Charters Towers,AU,2021-10-25 17:51:49,-20.1,146.2667,70.39,85,98,9.71
526,Severo-Yeniseyskiy,RU,2021-10-25 17:51:49,60.3725,93.0408,32.95,97,100,12.8
527,Hirtshals,DK,2021-10-25 17:51:50,57.5881,9.9592,51.62,91,74,16.35
528,Okitipupa,NG,2021-10-25 17:51:50,6.5047,4.7839,76.39,94,71,3.51
529,Kruisfontein,ZA,2021-10-25 17:42:47,-34.0033,24.7314,61.88,83,1,12.41
530,Ornskoldsvik,SE,2021-10-25 17:51:51,63.2909,18.7153,31.15,100,90,0.0
531,Bouca,CF,2021-10-25 17:51:51,6.5105,18.2733,73.92,87,87,2.55
532,Tessalit,ML,2021-10-25 17:51:51,20.1986,1.0114,91.72,16,77,14.72
533,Tobol,KZ,2021-10-25 17:51:52,52.6844,62.5794,38.59,95,100,11.72
534,Derzhavinsk,KZ,2021-10-25 17:51:52,51.1,66.3167,50.11,44,100,14.23
535,Tombouctou,ML,2021-10-25 17:51:52,20.0,-3.0,92.37,16,57,8.34
536,Kavaratti,IN,2021-10-25 17:42:11,10.5669,72.642,82.54,75,43,15.61
537,Maragogi,BR,2021-10-25 17:51:53,-9.0122,-35.2225,82.42,61,21,11.01
538,Luderitz,NA,2021-10-25 17:51:53,-26.6481,15.1594,59.59,81,9,4.63
539,Berlevag,NO,2021-10-25 17:51:54,70.8578,29.0864,26.55,80,20,9.22
540,Morgan City,US,2021-10-25 17:43:49,29.6994,-91.2068,86.0,61,8,7.67
541,Morehead,US,2021-10-25 17:51:54,37.2711,-87.1764,57.31,74,90,8.99
542,Hervey Bay,AU,2021-10-25 17:51:54,-25.2986,152.8535,71.04,91,100,7.99
543,La Palma,US,2021-10-25 17:51:55,33.8464,-118.0467,66.04,89,90,1.01
544,Cervo,ES,2021-10-25 17:51:55,43.6702,-7.4101,58.19,82,35,4.56
545,Ariquemes,BR,2021-10-25 17:51:55,-9.9133,-63.0408,80.65,81,99,4.05
546,Vite,IN,2021-10-25 17:51:56,17.2833,74.55,76.42,55,92,4.9
547,Sungurlu,TR,2021-10-25 17:51:56,40.1675,34.3739,43.02,61,3,8.84
548,Wadena,US,2021-10-25 17:51:56,46.4425,-95.1361,46.18,57,1,10.36
549,Champasak,LA,2021-10-25 17:51:57,14.75,106.0,67.98,97,79,0.65
550,Wick,GB,2021-10-25 17:51:57,58.4333,-3.0833,48.65,76,20,10.36
551,Verkhnevilyuysk,RU,2021-10-25 17:50:47,63.4453,120.3167,32.32,98,100,5.1
552,Kathmandu,NP,2021-10-25 17:51:52,27.7167,85.3167,62.82,88,20,2.3
553,Orangeburg,US,2021-10-25 17:51:58,33.4918,-80.8557,80.49,75,79,5.99
554,Port Blair,IN,2021-10-25 17:51:58,11.6667,92.75,80.1,84,34,7.18
555,Jacareacanga,BR,2021-10-25 17:51:59,-6.2222,-57.7528,77.31,94,40,3.44
556,Dharchula,IN,2021-10-25 17:51:59,29.85,80.5333,56.01,52,0,7.07
557,Sorkjosen,NO,2021-10-25 17:51:59,69.8,20.9333,25.72,83,100,12.57
558,Staryy Nadym,RU,2021-10-25 17:52:00,65.6118,72.6842,24.64,87,99,8.52
559,Kralendijk,BQ,2021-10-25 17:52:00,12.15,-68.2667,87.78,62,40,20.71
560,Nalut,LY,2021-10-25 17:44:10,30.3333,10.85,69.98,35,0,8.68
561,Shubarkuduk,KZ,2021-10-25 17:52:00,49.1447,56.4872,41.72,65,71,14.16
562,Garh Maharaja,PK,2021-10-25 17:52:01,30.8339,71.9053,70.34,35,0,3.62
563,Egvekinot,RU,2021-10-25 17:52:02,66.3167,-179.1667,0.18,88,44,7.67
564,Manzhouli,CN,2021-10-25 17:52:02,49.6,117.4333,34.23,78,79,18.1
